time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.name,.position,.velocity,.effort
2021/03/21/16:02:52.074505,1577,1616310172,63658126,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.037454698234796524, -3.88149356842041, 0.47565123438835144, -0.039031289517879486, -0.17247696220874786, 0.12446549534797668)","(0.19174760580062866, -2.607767343521118, -1.1888351440429688, -0.07669904083013535, 0.2684466540813446, 0.03834952041506767)","(0.00079345703125, -0.00018310546875, -0.00146484375, 0.00042724609375, 0.0, 0.0)"
2021/03/21/16:02:52.094434,1578,1616310172,83630011,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.0373055636882782, -3.8834214210510254, 0.4734994173049927, -0.039031289517879486, -0.17248761653900146, 0.12447615712881088)","(-0.9970875382423401, -5.138835906982422, -9.855826377868652, -0.23009712994098663, 0.2684466540813446, 0.19174760580062866)","(0.00030517578125, 0.000732421875, -0.00079345703125, -0.000732421875, 0.00054931640625, 0.0008544921875)"
2021/03/21/16:02:52.114107,1579,1616310172,103634845,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.03735882416367531, -3.8848705291748047, 0.4699520766735077, -0.03900998458266258, -0.17251957952976227, 0.12445484846830368)","(0.23009712994098663, -3.7199034690856934, -4.026699542999268, 0.2684466540813446, -0.7669904232025146, -0.4218447208404541)","(0.00030517578125, 0.00091552734375, 0.0001220703125, -0.000732421875, 0.00164794921875, -6.103515625e-05)"
2021/03/21/16:02:52.134429,1580,1616310172,123607718,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.03735882416367531, -3.8880128860473633, 0.4681198000907898, -0.03899933025240898, -0.17247696220874786, 0.12446549534797668)","(0.34514567255973816, -6.250971794128418, -7.1330108642578125, 0.5368933081626892, 0.11504856497049332, -0.07669904083013535)","(0.00079345703125, -0.001220703125, 0.00177001953125, -0.0006103515625, 0.0, 0.00054931640625)"
2021/03/21/16:02:52.154059,1581,1616310172,143637470,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.037337519228458405, -3.891752004623413, 0.46255913376808167, -0.03898867964744568, -0.17248761653900146, 0.12445484846830368)","(-0.34514567255973816, -9.242234230041504, -9.702428817749023, 0.6135923266410828, -0.19174760580062866, -0.3067961633205414)","(-0.0001220703125, 0.00042724609375, -0.001708984375, 0.0, 0.000244140625, -6.103515625e-05)"
2021/03/21/16:02:52.174580,1582,1616310172,163661172,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.03735882416367531, -3.895949125289917, 0.46145129203796387, -0.039031289517879486, -0.17247696220874786, 0.12446549534797668)","(0.19174760580062866, -5.75242805480957, -1.3422331809997559, -0.23009712994098663, 0.23009712994098663, -0.07669904083013535)","(0.00030517578125, -0.00177001953125, 0.00189208984375, -0.00018310546875, -0.00054931640625, 0.0010986328125)"
2021/03/21/16:02:52.194508,1583,1616310172,183687372,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.03734816983342171, -3.8988466262817383, 0.45639127492904663, -0.039031289517879486, -0.17247696220874786, 0.12446549534797668)","(-0.03834952041506767, -5.829127311706543, -12.386895179748535, -0.11504856497049332, -0.11504856497049332, -0.03834952041506767)","(-0.0001220703125, -0.0003662109375, -0.00067138671875, 0.00042724609375, -0.00030517578125, 0.00140380859375)"
2021/03/21/16:02:52.213954,1584,1616310172,203651220,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.0373268686234951, -3.9047482013702393, 0.45230063796043396, -0.03899933025240898, -0.17245566844940186, 0.12444419413805008)","(-0.4218447208404541, -13.038837432861328, -3.6048550605773926, 0.575242817401886, 0.2684466540813446, -0.4218447208404541)","(-0.00018310546875, -0.00042724609375, -0.00042724609375, 0.00054931640625, -0.00054931640625, -6.103515625e-05)"
2021/03/21/16:02:52.234672,1585,1616310172,223639809,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.03725229576230049, -3.9105536937713623, 0.4481887221336365, -0.039020638912916183, -0.17249827086925507, 0.12447615712881088)","(-0.5368933081626892, -8.245146751403809, -7.248059272766113, -0.03834952041506767, -0.5368933081626892, 0.19174760580062866)","(-0.00018310546875, 0.0008544921875, -0.00115966796875, 0.00091552734375, 0.0010986328125, 0.001708984375)"
2021/03/21/16:02:52.254532,1586,1616310172,243688035,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.0372949093580246, -3.914505958557129, 0.44424721598625183, -0.039031289517879486, -0.17250892519950867, 0.12448680400848389)","(0.19174760580062866, -7.823302268981934, -10.162623405456543, -0.1533980816602707, -0.6519418358802795, 0.3067961633205414)","(0.00079345703125, 0.0015869140625, 0.0, -0.00018310546875, 0.00140380859375, -6.103515625e-05)"
2021/03/21/16:02:52.274274,1587,1616310172,263663469,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.03702859207987785, -3.921259880065918, 0.4376106262207031, -0.039020638912916183, -0.17247696220874786, 0.12445484846830368)","(-0.23009712994098663, -12.080099105834961, -11.274759292602539, 0.3067961633205414, -0.07669904083013535, -0.3834952116012573)","(0.00042724609375, -0.00128173828125, -0.001708984375, -6.103515625e-05, -0.00030517578125, 0.0008544921875)"
2021/03/21/16:02:52.293990,1588,1616310172,283718571,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.037049900740385056, -3.9268736839294434, 0.43346676230430603, -0.03904194384813309, -0.17247696220874786, 0.12447615712881088)","(0.03834952041506767, -10.354371070861816, -6.1742730140686035, -0.11504856497049332, 0.03834952041506767, 0.0)","(0.0003662109375, 0.00177001953125, 0.0006103515625, 0.0020751953125, 0.0010986328125, 0.00054931640625)"
2021/03/21/16:02:52.313974,1589,1616310172,303683722,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.037092506885528564, -3.9330949783325195, 0.42634013295173645, -0.03904194384813309, -0.17249827086925507, 0.12449745833873749)","(-0.23009712994098663, -10.852914810180664, -15.033012390136719, -0.11504856497049332, -0.4218447208404541, 0.49854376912117004)","(0.0003662109375, 0.00079345703125, 6.103515625e-05, -6.103515625e-05, 0.0008544921875, 0.00054931640625)"
2021/03/21/16:02:52.334399,1590,1616310172,323625096,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.037092506885528564, -3.9389538764953613, 0.4210777282714844, -0.039031289517879486, -0.17248761653900146, 0.12445484846830368)","(0.1533980816602707, -10.162623405456543, -6.826214790344238, 0.03834952041506767, -0.11504856497049332, -0.3067961633205414)","(-0.00018310546875, 0.00189208984375, -0.0003662109375, -6.103515625e-05, -0.00164794921875, 0.00054931640625)"
2021/03/21/16:02:52.354157,1591,1616310172,343678615,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.03708185628056526, -3.9451751708984375, 0.4140682816505432, -0.039031289517879486, -0.17247696220874786, 0.12446549534797668)","(0.07669904083013535, -9.127185821533203, -14.6878662109375, 0.11504856497049332, 0.03834952041506767, -0.03834952041506767)","(0.0003662109375, 0.00067138671875, 0.0032958984375, -0.00018310546875, 0.0, -6.103515625e-05)"
2021/03/21/16:02:52.374291,1592,1616310172,363712716,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.03716707602143288, -3.9501497745513916, 0.40877392888069153, -0.039031289517879486, -0.17247696220874786, 0.12445484846830368)","(-0.1533980816602707, -10.776215553283691, -6.020874977111816, 0.1533980816602707, 0.23009712994098663, -0.3834952116012573)","(0.0003662109375, 0.00067138671875, -0.000732421875, 0.0003662109375, 0.00054931640625, 0.0008544921875)"
2021/03/21/16:02:52.394140,1593,1616310172,383678652,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.03711381554603577, -3.956509590148926, 0.40115728974342346, -0.039031289517879486, -0.17242370545864105, 0.12444419413805008)","(-0.23009712994098663, -10.2393217086792, -16.873788833618164, 0.0, 1.2655341625213623, -0.3067961633205414)","(-0.0001220703125, -0.0006103515625, -0.00042724609375, -0.00128173828125, 0.0010986328125, -0.0006103515625)"
2021/03/21/16:02:52.414252,1594,1616310172,403675339,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.0372949093580246, -3.9591939449310303, 0.3970986008644104, -0.039020638912916183, -0.17249827086925507, 0.12449745833873749)","(0.7286409139633179, -4.601942539215088, -6.1742730140686035, -0.11504856497049332, 0.03834952041506767, 0.6519418358802795)","(0.00030517578125, 0.00030517578125, 0.0018310546875, 0.00091552734375, -0.00030517578125, 0.00140380859375)"
2021/03/21/16:02:52.434153,1595,1616310172,423651935,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.03726295009255409, -3.963881015777588, 0.38899195194244385, -0.03900998458266258, -0.17245566844940186, 0.12445484846830368)","(0.3067961633205414, -9.97087574005127, -17.02718734741211, 0.1533980816602707, 0.4218447208404541, -0.34514567255973816)","(0.00030517578125, 0.0013427734375, -0.0001220703125, -0.000244140625, 0.0010986328125, -6.103515625e-05)"
2021/03/21/16:02:52.454195,1596,1616310172,443628042,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.03720968961715698, -3.9697506427764893, 0.3862222731113434, -0.039020638912916183, -0.17248761653900146, 0.12446549534797668)","(0.19174760580062866, -7.171360492706299, -2.300971269607544, -0.07669904083013535, 0.11504856497049332, -0.07669904083013535)","(-0.00164794921875, -0.0008544921875, 0.00201416015625, -0.000244140625, -0.0010986328125, -0.00030517578125)"
2021/03/21/16:02:52.474307,1597,1616310172,463668907,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.037284255027770996, -3.970954418182373, 0.3772953748703003, -0.039031289517879486, -0.17244501411914825, 0.12445484846830368)","(-0.07669904083013535, -0.49854376912117004, -17.333982467651367, -0.2684466540813446, 0.23009712994098663, -0.23009712994098663)","(-0.00018310546875, 0.0010986328125, -0.00286865234375, -0.00067138671875, 0.00164794921875, -0.00030517578125)"
2021/03/21/16:02:52.494628,1598,1616310172,483640130,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.037284255027770996, -3.9745230674743652, 0.3747813403606415, -0.03900998458266258, -0.17250892519950867, 0.12446549534797668)","(-0.3834952116012573, -13.230585098266602, -4.371845245361328, -0.03834952041506767, 0.03834952041506767, -0.23009712994098663)","(0.00079345703125, 0.0020751953125, 0.0013427734375, 0.0015869140625, 0.00054931640625, -6.103515625e-05)"
2021/03/21/16:02:52.514128,1599,1616310172,503592927,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.037220340222120285, -3.9821078777313232, 0.36808082461357117, -0.039020638912916183, -0.17250892519950867, 0.12446549534797668)","(-0.46019425988197327, -10.354371070861816, -14.994662284851074, -0.2684466540813446, -0.6135923266410828, 0.03834952041506767)","(-0.00018310546875, -0.00115966796875, -0.000244140625, -0.00067138671875, -0.00054931640625, -0.0006103515625)"
2021/03/21/16:02:52.534580,1600,1616310172,523579300,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.03736947849392891, -3.9852395057678223, 0.3627864718437195, -0.03900998458266258, -0.17246632277965546, 0.12447615712881088)","(-0.7286409139633179, -3.144660711288452, -5.483981609344482, -0.1533980816602707, 0.11504856497049332, 0.1533980816602707)","(0.00030517578125, -0.00079345703125, 0.00048828125, -0.000244140625, -0.00054931640625, -0.00091552734375)"
2021/03/21/16:02:52.554271,1601,1616310172,543591654,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.03739078342914581, -3.986304998397827, 0.35887694358825684, -0.03898867964744568, -0.17248761653900146, 0.12449745833873749)","(0.34514567255973816, -5.215534687042236, -7.6699042320251465, 0.2684466540813446, -0.11504856497049332, 0.6519418358802795)","(0.00030517578125, 0.0020751953125, -6.103515625e-05, 0.00152587890625, 0.00140380859375, -0.0006103515625)"
2021/03/21/16:02:52.574081,1602,1616310172,563631499,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.03738012909889221, -3.9944114685058594, 0.35245341062545776, -0.03899933025240898, -0.17244501411914825, 0.12445484846830368)","(0.46019425988197327, -17.640779495239258, -9.664079666137695, -0.07669904083013535, 0.882038950920105, -0.3067961633205414)","(-0.0001220703125, -0.0023193359375, -0.0008544921875, -0.0006103515625, -0.0013427734375, -0.00146484375)"
2021/03/21/16:02:52.594544,1603,1616310172,583639502,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.0373268686234951, -4.001729965209961, 0.3485758304595947, -0.038967374712228775, -0.17248761653900146, 0.12447615712881088)","(-0.03834952041506767, -9.664079666137695, -6.135923385620117, 0.3834952116012573, -0.19174760580062866, 0.11504856497049332)","(-0.0006103515625, 6.103515625e-05, -0.00091552734375, -0.000732421875, -0.00030517578125, -6.103515625e-05)"
2021/03/21/16:02:52.614129,1604,1616310172,603621357,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.0373162142932415, -4.006161212921143, 0.3430045247077942, -0.03898867964744568, -0.17247696220874786, 0.12446549534797668)","(-0.4218447208404541, -5.98252534866333, -12.271846771240234, 0.0, 0.0, 0.03834952041506767)","(0.00030517578125, -0.00128173828125, 0.000732421875, -0.00067138671875, -0.0008544921875, -0.0006103515625)"
2021/03/21/16:02:52.634489,1605,1616310172,623591142,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.0373268686234951, -4.009293556213379, 0.3375077247619629, -0.03895672410726547, -0.17251957952976227, 0.12446549534797668)","(-0.07669904083013535, -8.7820405960083, -6.366020679473877, 0.575242817401886, -0.9203885197639465, -0.11504856497049332)","(0.00128173828125, 0.003662109375, 0.00048828125, 0.00079345703125, -0.001953125, 0.00054931640625)"
2021/03/21/16:02:52.654489,1606,1616310172,643652105,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.0373162142932415, -4.017208099365234, 0.33368343114852905, -0.03900998458266258, -0.17250892519950867, 0.12448680400848389)","(-0.3834952116012573, -16.18349838256836, -10.200972557067871, -0.3834952116012573, -0.6519418358802795, 0.23009712994098663)","(-0.0001220703125, 0.0, 0.0006103515625, -6.103515625e-05, -0.00030517578125, -0.00115966796875)"
2021/03/21/16:02:52.674598,1607,1616310172,663640811,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.03725229576230049, -4.024089813232422, 0.32762208580970764, -0.03897802531719208, -0.17250892519950867, 0.12446549534797668)","(0.5368933081626892, -10.81456470489502, -6.442719459533691, 0.2684466540813446, -0.882038950920105, 0.0)","(0.00030517578125, 0.0006103515625, -0.0008544921875, -0.00018310546875, 0.00164794921875, -0.0006103515625)"
2021/03/21/16:02:52.694414,1608,1616310172,683610735,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.037284255027770996, -4.0297465324401855, 0.32339298725128174, -0.03899933025240898, -0.17244501411914825, 0.12446549534797668)","(-0.1533980816602707, -10.699516296386719, -6.327671051025391, -0.11504856497049332, 0.7669904232025146, -0.1533980816602707)","(0.0003662109375, -0.0003662109375, -6.103515625e-05, -0.00030517578125, 0.000244140625, -0.00115966796875)"
2021/03/21/16:02:52.714330,1609,1616310172,703728266,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.03719903528690338, -4.034997940063477, 0.3175446689128876, -0.039020638912916183, -0.17248761653900146, 0.12445484846830368)","(-0.8436894416809082, -9.433981895446777, -13.000487327575684, -0.6519418358802795, -0.11504856497049332, -0.2684466540813446)","(0.0008544921875, 0.00091552734375, -0.000732421875, -0.00018310546875, 0.000244140625, -0.0006103515625)"
2021/03/21/16:02:52.734131,1610,1616310172,723694680,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.037092506885528564, -4.041485786437988, 0.31316643953323364, -0.038967374712228775, -0.17248761653900146, 0.12444419413805008)","(-0.4218447208404541, -14.11262321472168, -6.1742730140686035, 0.4218447208404541, -0.07669904083013535, -0.6135923266410828)","(0.0003662109375, 0.00048828125, 0.000732421875, 6.103515625e-05, -0.00054931640625, 0.0008544921875)"
2021/03/21/16:02:52.754437,1611,1616310172,743613973,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.03714577481150627, -4.046790599822998, 0.30893734097480774, -0.03897802531719208, -0.17246632277965546, 0.12446549534797668)","(-0.1533980816602707, -7.209710121154785, -8.628642082214355, 0.4218447208404541, 0.3067961633205414, -0.07669904083013535)","(-0.0001220703125, -0.00054931640625, 0.000732421875, 0.00042724609375, 0.0, 0.00048828125)"
2021/03/21/16:02:52.774265,1612,1616310172,763635676,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.03720968961715698, -4.051797389984131, 0.30251380801200867, -0.03900998458266258, -0.17246632277965546, 0.12443354725837708)","(-0.3067961633205414, -11.159710884094238, -10.546117782592773, -0.3834952116012573, 0.11504856497049332, -0.6902913451194763)","(0.0008544921875, 0.0006103515625, -0.0009765625, -0.000244140625, 0.00030517578125, -0.00091552734375)"
2021/03/21/16:02:52.794332,1613,1616310172,783625335,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.03714577481150627, -4.057868957519531, 0.2997121512889862, -0.03900998458266258, -0.17249827086925507, 0.12444419413805008)","(0.6519418358802795, -7.017962455749512, -5.75242805480957, -0.2684466540813446, -0.3067961633205414, -0.575242817401886)","(0.00030517578125, -0.00018310546875, 0.00140380859375, -0.00067138671875, -0.00054931640625, -6.103515625e-05)"
